id,name,category,lat,lon,state,source,metadata_json,external_id
superfund_MAD980525240,SALEM ACRES,superfund_npl,42.50320010,-70.93020613,MA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MAD980525240""}",MAD980525240
superfund_VTD098352545,COMMERCE STREET PLUME,superfund_npl,44.45027120,-73.12334560,VT,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""VTD098352545""}",VTD098352545
superfund_MED985466168,WEST SITE/HOWS CORNERS,superfund_npl,44.74162946,-69.17999587,ME,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MED985466168""}",MED985466168
superfund_CT0002265551,SCOVILL INDUSTRIAL LANDFILL,superfund_npl,41.55239777,-73.01062977,CT,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""CT0002265551""}",CT0002265551
superfund_CTD980670814,KELLOGG-DEERING WELL FIELD,superfund_npl,41.13231816,-73.42688111,CT,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""CTD980670814""}",CTD980670814
superfund_NHD980520191,DOVER MUNICIPAL LANDFILL,superfund_npl,43.21178190,-70.95177219,NH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NHD980520191""}",NHD980520191
superfund_RID093212439,"LANDFILL & RESOURCE RECOVERY, INC. (L&RR)",superfund_npl,41.97982718,-71.58604196,RI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""RID093212439""}",RID093212439
superfund_RID981203755,CENTREDALE MANOR RESTORATION PROJECT,superfund_npl,41.84858373,-71.48190123,RI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""RID981203755""}",RID981203755
superfund_MED980504393,SACO MUNICIPAL LANDFILL,superfund_npl,43.53011281,-70.48144421,ME,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MED980504393""}",MED980504393
superfund_MAN000102204,LOWER NEPONSET RIVER,superfund_npl,42.26579919,-71.09073561,MA,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""MAN000102204""}",MAN000102204
superfund_RID980579056,PICILLO FARM,superfund_npl,41.67262411,-71.70892572,RI,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""RID980579056""}",RID980579056
superfund_NHN000105928,COLLINS & AIKMAN PLANT (FORMER),superfund_npl,43.37443741,-71.05442071,NH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NHN000105928""}",NHN000105928
superfund_NHD064424153,COAKLEY LANDFILL,superfund_npl,42.99920571,-70.82029978,NH,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NHD064424153""}",NHD064424153
superfund_NY4571924774,PLATTSBURGH AIR FORCE BASE,superfund_npl,44.65811735,-73.46389970,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NY4571924774""}",NY4571924774
superfund_NY7890008975,BROOKHAVEN NATIONAL LABORATORY (USDOE),superfund_npl,40.87083263,-72.86846619,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NY7890008975""}",NY7890008975
superfund_NY0213820830,SENECA ARMY DEPOT,superfund_npl,42.74334523,-76.86201915,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NY0213820830""}",NY0213820830
superfund_NYD980506232,ALCOA AGGREGATION SITE,superfund_npl,44.96322878,-74.81420625,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980506232""}",NYD980506232
superfund_NYD002066330,AMERICAN THERMOSTAT CO.,superfund_npl,42.27014993,-73.94302335,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD002066330""}",NYD002066330
superfund_NYD000511360,SYOSSET LANDFILL,superfund_npl,40.79928758,-73.51058236,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD000511360""}",NYD000511360
superfund_NYD980530265,PETER COOPER,superfund_npl,42.45799333,-78.92674718,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980530265""}",NYD980530265
superfund_NYD980507677,SIDNEY LANDFILL,superfund_npl,42.25762540,-75.24285418,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980507677""}",NYD980507677
superfund_NJ7170023744,NAVAL AIR ENGINEERING CENTER,superfund_npl,40.02721128,-74.37528357,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJ7170023744""}",NJ7170023744
superfund_NJ9690510020,FEDERAL AVIATION ADMINISTRATION TECHNICAL CENTER (USDOT),superfund_npl,39.45174636,-74.57512786,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJ9690510020""}",NJ9690510020
superfund_NJD046644407,DENZER & SCHAFER X-RAY CO.,superfund_npl,39.90956634,-74.16968182,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD046644407""}",NJD046644407
superfund_NYD986965333,CROWN CLEANERS OF WATERTOWN INC.,superfund_npl,44.02301327,-75.65290804,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD986965333""}",NYD986965333
superfund_NJD980654115,ROCKAWAY BOROUGH WELL FIELD,superfund_npl,40.90171048,-74.50884447,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980654115""}",NJD980654115
superfund_NJD063157150,BOG CREEK FARM,superfund_npl,40.15133438,-74.16011863,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD063157150""}",NJD063157150
superfund_NYD980507735,RICHARDSON HILL ROAD LANDFILL/POND,superfund_npl,42.25046654,-75.24701314,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980507735""}",NYD980507735
superfund_NJD980761373,DE REWAL CHEMICAL CO.,superfund_npl,40.51629359,-75.06317467,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980761373""}",NJD980761373
superfund_NJD000565531,COSDEN CHEMICAL COATINGS CORP.,superfund_npl,40.05839007,-74.92588652,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD000565531""}",NJD000565531
superfund_NYD000511576,CLOTHIER DISPOSAL,superfund_npl,43.24703667,-76.41230470,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD000511576""}",NYD000511576
superfund_NYD980535181,"SEALAND RESTORATION, INC.",superfund_npl,44.70370992,-75.36171518,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980535181""}",NYD980535181
superfund_NYD980592547,PETER COOPER CORPORATION (MARKHAMS),superfund_npl,42.39338835,-79.01149818,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980592547""}",NYD980592547
superfund_NYD980780746,ENDICOTT VILLAGE WELL FIELD,superfund_npl,42.08677235,-76.08473974,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980780746""}",NYD980780746
superfund_NYD981560923,FOREST GLEN MOBILE HOME SUBDIVISION,superfund_npl,43.11347415,-79.00152200,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD981560923""}",NYD981560923
superfund_NJD011717584,"CURCIO SCRAP METAL, INC.",superfund_npl,40.89090977,-74.10308600,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD011717584""}",NJD011717584
superfund_NJD980505283,JACKSON TOWNSHIP LANDFILL,superfund_npl,40.06389734,-74.34760880,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980505283""}",NJD980505283
superfund_NJD980654164,MONTGOMERY TOWNSHIP HOUSING DEVELOPMENT,superfund_npl,40.40748065,-74.64499066,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980654164""}",NJD980654164
superfund_NJD980504997,BURNT FLY BOG,superfund_npl,40.37462370,-74.28586294,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980504997""}",NJD980504997
superfund_NJD980505754,SAYREVILLE LANDFILL,superfund_npl,40.44531240,-74.35694305,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980505754""}",NJD980505754
superfund_NJD002517472,METALTEC/AEROSYSTEMS,superfund_npl,41.10975963,-74.59985564,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD002517472""}",NJD002517472
superfund_NYD981486954,ROWE INDUSTRIES GROUND WATER CONTAMINATION,superfund_npl,40.98338154,-72.29974041,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD981486954""}",NYD981486954
superfund_NJD980505382,LANG PROPERTY,superfund_npl,39.93048383,-74.49518632,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980505382""}",NJD980505382
superfund_NJD980654156,ROCKY HILL MUNICIPAL WELL,superfund_npl,40.40748065,-74.64499066,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980654156""}",NJD980654156
superfund_NYD980507495,PFOHL BROTHERS LANDFILL,superfund_npl,42.94432459,-78.70304671,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980507495""}",NYD980507495
superfund_NJSFN0204241,WHITE SWAN LAUNDRY AND CLEANER INC.,superfund_npl,40.13318707,-74.04341419,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJSFN0204241""}",NJSFN0204241
superfund_NYD980509376,VOLNEY MUNICIPAL LANDFILL,superfund_npl,43.35871173,-76.37867957,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980509376""}",NYD980509376
superfund_NJD094966611,COMBE FILL SOUTH LANDFILL,superfund_npl,40.77204430,-74.73853697,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD094966611""}",NJD094966611
superfund_NYD980506679,WARWICK LANDFILL,superfund_npl,41.24095435,-74.26828832,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980506679""}",NYD980506679
superfund_NJD980761365,EWAN PROPERTY,superfund_npl,39.80189132,-74.71998772,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980761365""}",NJD980761365
superfund_NYD010959757,MARATHON BATTERY CORP.,superfund_npl,41.41346194,-73.95110528,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD010959757""}",NYD010959757
superfund_NY0002318889,SMITHTOWN GROUND WATER CONTAMINATION,superfund_npl,40.88732160,-73.17803798,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NY0002318889""}",NY0002318889
superfund_NJD980505424,LONE PINE LANDFILL,superfund_npl,40.20340268,-74.33249271,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980505424""}",NJD980505424
superfund_NJD980654099,"IMPERIAL OIL CO., INC./CHAMPION CHEMICALS",superfund_npl,40.38632422,-74.24564712,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980654099""}",NJD980654099
superfund_NJD047321443,"CHEMICAL LEAMAN TANK LINES, INC.",superfund_npl,39.79900278,-75.33071187,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD047321443""}",NJD047321443
superfund_NYD125499673,COMPUTER CIRCUITS,superfund_npl,40.81335744,-73.24640167,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD125499673""}",NYD125499673
superfund_NYD980768774,PREFERRED PLATING CORP.,superfund_npl,40.71585973,-73.42480145,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980768774""}",NYD980768774
superfund_NYD980528335,GE MOREAU,superfund_npl,43.27659419,-73.62489770,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980528335""}",NYD980528335
superfund_NYSFN0204190,ELLENVILLE SCRAP IRON AND METAL,superfund_npl,41.72385975,-74.40617650,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYSFN0204190""}",NYSFN0204190
superfund_NYD980650667,KENTUCKY AVENUE WELL FIELD,superfund_npl,42.15911793,-76.84277977,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980650667""}",NYD980650667
superfund_NJD980505176,BRICK TOWNSHIP LANDFILL,superfund_npl,40.10821982,-74.12684377,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980505176""}",NJD980505176
superfund_NJD981558430,ATLANTIC RESOURCES,superfund_npl,40.48743666,-74.32016968,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD981558430""}",NJD981558430
superfund_NJD980529739,RINGWOOD MINES/LANDFILL,superfund_npl,41.14228556,-74.26855566,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980529739""}",NJD980529739
superfund_NJD053280160,GARDEN STATE CLEANERS CO.,superfund_npl,39.51194770,-74.94808495,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD053280160""}",NJD053280160
superfund_NJD047684451,"RADIATION TECHNOLOGY, INC.",superfund_npl,40.96775383,-74.50343843,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD047684451""}",NJD047684451
superfund_NJD048044325,LANDFILL & DEVELOPMENT CO.,superfund_npl,39.98514679,-74.77099623,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD048044325""}",NJD048044325
superfund_NJD986570992,FRANKLIN BURN,superfund_npl,39.59747199,-75.02288450,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD986570992""}",NJD986570992
superfund_NJD980654172,U.S. RADIUM CORP.,superfund_npl,40.78170338,-74.22718783,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980654172""}",NJD980654172
superfund_NYD048148175,"MERCURY REFINING, INC.",superfund_npl,42.69171399,-73.81420313,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD048148175""}",NYD048148175
superfund_NYD047650197,STANTON CLEANERS AREA GROUND WATER CONTAMINATION,superfund_npl,40.78142484,-73.73349487,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD047650197""}",NYD047650197
superfund_NJD002141190,CPS/MADISON INDUSTRIES,superfund_npl,40.43052195,-74.33035626,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD002141190""}",NJD002141190
superfund_NJD980505671,MONROE TOWNSHIP LANDFILL,superfund_npl,40.36212765,-74.39976240,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980505671""}",NJD980505671
superfund_NYD980509285,"TRI-CITIES BARREL CO., INC.",superfund_npl,42.15891911,-75.81138599,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980509285""}",NYD980509285
superfund_NYD980535165,SARNEY FARM,superfund_npl,41.75738574,-73.56136528,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980535165""}",NYD980535165
superfund_NJD980530679,SOUTH BRUNSWICK LANDFILL,superfund_npl,40.40283494,-74.56795915,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980530679""}",NJD980530679
superfund_NJD981179047,POHATCONG VALLEY GROUND WATER CONTAMINATION,superfund_npl,40.72954773,-75.04572977,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD981179047""}",NJD981179047
superfund_NYD002041531,"LAWRENCE AVIATION INDUSTRIES, INC.",superfund_npl,40.93359992,-73.06824429,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD002041531""}",NYD002041531
superfund_NJ0570024018,MCGUIRE AIR FORCE BASE #1,superfund_npl,40.02837685,-74.58872949,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJ0570024018""}",NJ0570024018
superfund_NY0002455756,CONSOLIDATED IRON AND METAL,superfund_npl,41.49691824,-74.00601149,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NY0002455756""}",NY0002455756
superfund_NYD000514257,NIAGARA COUNTY REFUSE,superfund_npl,43.06541421,-78.90564177,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD000514257""}",NYD000514257
superfund_NYD980531727,OLD BETHPAGE LANDFILL,superfund_npl,40.75466995,-73.44770790,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980531727""}",NYD980531727
superfund_NJD014623854,"MARTIN AARON, INC.",superfund_npl,39.92582823,-75.11873381,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD014623854""}",NJD014623854
superfund_NYD980535652,APPLIED ENVIRONMENTAL SERVICES,superfund_npl,40.82295862,-73.64661591,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980535652""}",NYD980535652
superfund_NJD073732257,ROEBLING STEEL CO.,superfund_npl,40.12015173,-74.77001600,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD073732257""}",NJD073732257
superfund_NJD053292652,BRIDGEPORT RENTAL & OIL SERVICES,superfund_npl,39.79775445,-75.31677160,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD053292652""}",NJD053292652
superfund_NJD980785638,CINNAMINSON TOWNSHIP (BLOCK 702) GROUND WATER CONTAMINATION,superfund_npl,40.00290601,-74.98216727,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980785638""}",NJD980785638
superfund_NYD980785661,HAVILAND COMPLEX,superfund_npl,41.77103635,-73.90682201,NY,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NYD980785661""}",NYD980785661
superfund_NJD980766828,SOUTH JERSEY CLOTHING CO.,superfund_npl,39.51194770,-74.94808495,NJ,EPA NPL Superfund,"{""layer"":""SITE_BOUNDARIES_SF"",""geometry_fallback"":""centroid"",""external_id"":""NJD980766828""}",NJD980766828
